seq_id,ship_id,block_id,block_type,length_m,width_m,weight_ton,assembly_start_date,earliest_start_date,due_date,lead_time_days,block_output_value,is_combined,combined_block_id,block_area_m2,aspect_ratio,density_ton_per_m2,est_dt,due_dt,total_window_days,slack_days,urgency_ratio,cluster_id,cluster_name
854,H1088,824,FLAT,15.665,11.094,105.276874571429,2018-05-22,2018-05-18,2018-06-12,19,173.78751,,,173.78750999999997,1.4120245177573463,0.605779290879011,2018-05-18,2018-06-12,25,6,0.76,0,Type-A (Standard Medium)
775,H1088,102,FLAT,16.588,12.377,122.386249428571,2018-05-22,2018-05-21,2018-06-26,35,205.309676,,,205.30967600000002,1.340227841964935,0.59610560891719,2018-05-21,2018-06-26,36,1,0.9722222222222222,0,Type-A (Standard Medium)
860,H1087,833,FLAT,8.709,14.287,79.9900142857143,2018-05-22,2018-05-22,2018-06-12,16,124.425483,,,124.425483,0.6095751382375586,0.6428748545481981,2018-05-22,2018-06-12,21,5,0.7619047619047619,0,Type-A (Standard Medium)
837,H1088,823,FLAT,16.231,14.307,133.753031428571,2018-05-22,2018-05-22,2018-06-17,18,232.216917,,,232.21691700000002,1.1344796253582163,0.5759831503945554,2018-05-22,2018-06-17,26,8,0.6923076923076923,0,Type-A (Standard Medium)
763,H1087,629,CURVED,15.6,18.9,171.591428571429,2018-05-23,2018-05-12,2018-07-06,32,294.84,,,294.84,0.8253968253968255,0.5819815105529406,2018-05-12,2018-07-06,55,23,0.5818181818181818,1,Type-B (Small Light)
764,H1087,639,FLAT,15.6,18.9,171.591428571429,2018-05-23,2018-05-12,2018-07-06,32,294.84,,,294.84,0.8253968253968255,0.5819815105529406,2018-05-12,2018-07-06,55,23,0.5818181818181818,1,Type-B (Small Light)
785,H1087,122,FLAT,12.0,12.3,84.3685714285714,2018-05-23,2018-05-16,2018-07-01,28,147.6,,,147.60000000000002,0.975609756097561,0.5716027874564457,2018-05-16,2018-07-01,46,18,0.6086956521739131,0,Type-A (Standard Medium)
786,H1087,132,FLAT,10.219,12.3,73.0622745714286,2018-05-23,2018-05-16,2018-07-01,28,125.6937,,,125.6937,0.8308130081300812,0.5812723674410778,2018-05-16,2018-07-01,46,18,0.6086956521739131,0,Type-A (Standard Medium)
736,H1087,101,CURVED,11.523,8.65,59.3148654285714,2018-05-23,2018-05-18,2018-07-22,28,99.67395,,,99.67395,1.3321387283236994,0.595088941780389,2018-05-18,2018-07-22,65,37,0.4307692307692308,0,Type-A (Standard Medium)
808,H1088,653,CURVED,11.2,17.72,125.553828571429,2018-05-23,2018-05-20,2018-06-23,16,198.464,,,198.46399999999997,0.6320541760722348,0.6326277237757427,2018-05-20,2018-06-23,34,18,0.47058823529411764,3,Type-D (Long-lead Urgent)
807,H1088,643,FLAT,13.412,17.72,141.108612571429,2018-05-23,2018-05-20,2018-06-23,16,237.66064,,,237.66064,0.7568848758465012,0.5937399334253624,2018-05-20,2018-06-23,34,18,0.47058823529411764,3,Type-D (Long-lead Urgent)
685,H1087,110,FLAT,12.0,5.487,49.7449054285714,2018-05-24,2018-05-19,2018-07-24,41,65.844,,,65.844,2.1869874248223073,0.7554964070920874,2018-05-19,2018-07-24,66,25,0.6212121212121212,0,Type-A (Standard Medium)
725,H1088,123,FLAT,16.13,18.505,172.174835714286,2018-05-27,2018-05-22,2018-07-26,42,298.48565,,,298.48564999999996,0.8716563091056471,0.5768278498959196,2018-05-22,2018-07-26,65,23,0.6461538461538462,1,Type-B (Small Light)
726,H1088,133,FLAT,23.777,18.85,240.0,2018-05-27,2018-05-22,2018-07-26,42,448.19645,,,448.19645,1.2613793103448276,0.5354794755737132,2018-05-22,2018-07-26,65,23,0.6461538461538462,2,Type-C (Large Heavy)
741,H1088,143,FLAT,5.23,16.375,84.4267214285714,2018-05-28,2018-05-24,2018-07-23,35,85.64125,,,85.64125000000001,0.31938931297709927,0.9858184161087254,2018-05-24,2018-07-23,60,25,0.5833333333333334,1,Type-B (Small Light)
742,H1088,153,FLAT,15.0,16.375,140.897321428571,2018-05-28,2018-05-24,2018-07-23,35,245.625,,,245.625,0.916030534351145,0.573627771719373,2018-05-24,2018-07-23,60,25,0.5833333333333334,1,Type-B (Small Light)
656,H1087,124,FLAT,21.0,18.1,219.602857142857,2018-05-30,2018-05-23,2018-08-17,26,380.1,,,380.1,1.160220994475138,0.5777502161085425,2018-05-23,2018-08-17,86,60,0.3023255813953488,3,Type-D (Long-lead Urgent)
657,H1087,134,FLAT,21.0,18.1,219.602857142857,2018-05-30,2018-05-23,2018-08-17,26,380.1,,,380.1,1.160220994475138,0.5777502161085425,2018-05-23,2018-08-17,86,60,0.3023255813953488,3,Type-D (Long-lead Urgent)
781,H1087,142,CURVED,16.252,5.15,83.0428582857143,2018-05-31,2018-05-26,2018-07-05,30,83.6978,,,83.6978,3.1557281553398053,0.9921749231845317,2018-05-26,2018-07-05,40,10,0.75,0,Type-A (Standard Medium)
782,H1087,152,FLAT,16.252,5.15,83.0428582857143,2018-05-31,2018-05-26,2018-07-05,30,83.6978,,,83.6978,3.1557281553398053,0.9921749231845317,2018-05-26,2018-07-05,40,10,0.75,0,Type-A (Standard Medium)
697,H1088,683,FLAT,16.6,18.9,180.791428571429,2018-06-01,2018-05-16,2018-08-04,24,313.74,,,313.74,0.8783068783068785,0.5762460271926723,2018-05-16,2018-08-04,80,56,0.3,3,Type-D (Long-lead Urgent)
698,H1088,693,FLAT,16.6,18.9,180.791428571429,2018-06-01,2018-05-16,2018-08-04,24,313.74,,,313.74,0.8783068783068785,0.5762460271926723,2018-05-16,2018-08-04,80,56,0.3,3,Type-D (Long-lead Urgent)
768,H1087,101,FLAT,13.007,16.37,124.902556857143,2018-06-01,2018-05-30,2018-06-27,22,212.92459,,,212.92459,0.7945632254123396,0.5866046606319307,2018-05-30,2018-06-27,28,6,0.7857142857142857,1,Type-B (Small Light)
671,H1087,183,FLAT,11.2,20.0,150.125714285714,2018-06-02,2018-05-26,2018-08-10,35,224.0,,,224.0,0.5599999999999999,0.6702040816326518,2018-05-26,2018-08-10,76,41,0.4605263157894737,1,Type-B (Small Light)
746,H1088,103,FLAT,24.0,11.0,199.142857142857,2018-06-02,2018-05-27,2018-07-13,38,264.0,,,264.0,2.1818181818181817,0.7543290043290037,2018-05-27,2018-07-13,47,9,0.8085106382978723,2,Type-C (Large Heavy)
678,H1088,193,FLAT,19.9,20.0,227.431428571429,2018-06-03,2018-05-26,2018-08-09,35,398.0,,,398.0,0.9949999999999999,0.5714357501794698,2018-05-26,2018-08-09,75,40,0.4666666666666667,2,Type-C (Large Heavy)
666,H1088,261,FLAT,19.155,12.423,148.927129714286,2018-06-03,2018-05-28,2018-08-12,39,237.962565,,,237.962565,1.5418980922482493,0.6258426812397403,2018-05-28,2018-08-12,76,37,0.5131578947368421,2,Type-C (Large Heavy)
667,H1087,271,FLAT,21.56,12.423,176.904151142857,2018-06-03,2018-05-28,2018-08-12,39,267.83988,,,267.83988,1.735490622232955,0.6604847311866217,2018-05-28,2018-08-12,76,37,0.5131578947368421,2,Type-C (Large Heavy)
636,H1087,144,FLAT,15.117,16.07,139.076739714286,2018-06-03,2018-05-29,2018-08-24,25,242.93019,,,242.93019,0.9406969508400748,0.5724967313213972,2018-05-29,2018-08-24,87,62,0.28735632183908044,3,Type-D (Long-lead Urgent)
643,H1088,154,FLAT,19.39,16.07,181.204857142857,2018-06-03,2018-05-29,2018-08-23,24,311.5973,,,311.5973,1.206596141879278,0.581535389243928,2018-05-29,2018-08-23,86,62,0.27906976744186046,3,Type-D (Long-lead Urgent)
595,H1088,283,FLAT,18.4,18.9,198.791428571429,2018-06-03,2018-05-29,2018-08-23,43,347.76,,,347.75999999999993,0.9735449735449735,0.5716339675967019,2018-05-29,2018-08-23,86,43,0.5,2,Type-C (Large Heavy)
600,H1088,293,FLAT,19.5,18.9,210.702857142857,2018-06-03,2018-05-29,2018-08-20,43,368.55,,,368.54999999999995,1.0317460317460319,0.5717076574219428,2018-05-29,2018-08-20,83,40,0.5180722891566265,2,Type-C (Large Heavy)
683,H1087,182,FLAT,7.9,19.9,130.977142857143,2018-06-04,2018-05-27,2018-08-09,40,157.21,,,157.21,0.39698492462311563,0.8331349332557916,2018-05-27,2018-08-09,74,34,0.5405405405405406,1,Type-B (Small Light)
684,H1087,192,FLAT,23.8,19.9,240.0,2018-06-04,2018-05-27,2018-08-09,40,473.62,,,473.62,1.1959798994974875,0.5067353574595668,2018-05-27,2018-08-09,74,34,0.5405405405405406,2,Type-C (Large Heavy)
747,H1087,184,FLAT,13.9,8.3,74.8857142857143,2018-06-04,2018-05-28,2018-07-15,28,115.37,,,115.37000000000002,1.6746987951807228,0.649091742096856,2018-05-28,2018-07-15,48,20,0.5833333333333334,0,Type-A (Standard Medium)
748,H1087,194,FLAT,18.0,8.3,112.254285714286,2018-06-04,2018-05-28,2018-07-15,28,149.4,,,149.4,2.1686746987951806,0.7513673742589424,2018-05-28,2018-07-15,48,20,0.5833333333333334,0,Type-A (Standard Medium)
596,H1088,294,FLAT,20.0,18.4,211.017142857143,2018-06-04,2018-05-29,2018-08-22,45,368.0,,,368.0,1.0869565217391306,0.5734161490683234,2018-05-29,2018-08-22,85,40,0.5294117647058824,2,Type-C (Large Heavy)
711,H1088,103,FLAT,23.857,9.5,188.401842571429,2018-06-04,2018-06-02,2018-07-28,34,226.6415,,,226.6415,2.511263157894737,0.8312768957645841,2018-06-02,2018-07-28,56,22,0.6071428571428571,2,Type-C (Large Heavy)
753,H1087,161,FLAT,14.057,15.486,124.975841428571,2018-06-05,2018-05-28,2018-07-13,37,217.686702,,,217.68670200000003,0.9077231047397649,0.574108754831386,2018-05-28,2018-07-13,46,9,0.8043478260869565,1,Type-B (Small Light)
754,H1087,171,CURVED,20.177,15.486,184.836435714286,2018-06-05,2018-05-28,2018-07-13,37,312.461022,,,312.461022,1.302918765336433,0.5915503781277589,2018-05-28,2018-07-13,46,9,0.8043478260869565,2,Type-C (Large Heavy)
658,H1087,101,FLAT,30.66,9.4,240.0,2018-06-05,2018-05-29,2018-08-15,31,288.204,,,288.204,3.2617021276595746,0.8327434733730275,2018-05-29,2018-08-15,78,47,0.3974358974358974,2,Type-C (Large Heavy)
659,H1088,101,FLAT,30.66,9.4,240.0,2018-06-05,2018-05-29,2018-08-15,31,288.204,,,288.204,3.2617021276595746,0.8327434733730275,2018-05-29,2018-08-15,78,47,0.3974358974358974,2,Type-C (Large Heavy)
589,H1087,284,FLAT,20.0,18.4,211.017142857143,2018-06-05,2018-05-29,2018-08-23,45,368.0,,,368.0,1.0869565217391306,0.5734161490683234,2018-05-29,2018-08-23,86,41,0.5232558139534884,2,Type-C (Large Heavy)
668,H1087,112,FLAT,20.0,5.15,121.863571428571,2018-06-06,2018-05-30,2018-07-27,41,103.0,,,103.0,3.8834951456310676,1.1831414701803011,2018-05-30,2018-07-27,58,17,0.7068965517241379,0,Type-A (Standard Medium)
613,H1088,144,FLAT,15.117,16.07,139.076739714286,2018-06-06,2018-06-01,2018-08-26,25,242.93019,,,242.93019,0.9406969508400748,0.5724967313213972,2018-06-01,2018-08-26,86,61,0.29069767441860467,3,Type-D (Long-lead Urgent)
614,H1088,154,FLAT,19.39,16.07,181.204857142857,2018-06-06,2018-06-01,2018-08-26,25,311.5973,,,311.5973,1.206596141879278,0.581535389243928,2018-06-01,2018-08-26,86,61,0.29069767441860467,3,Type-D (Long-lead Urgent)
687,H1087,801,FLAT,20.814,15.31,190.748198857143,2018-06-06,2018-06-04,2018-08-06,33,318.66234,,,318.66234000000003,1.3595035924232528,0.5985903412908565,2018-06-04,2018-08-06,63,30,0.5238095238095238,2,Type-C (Large Heavy)
679,H1088,272,FLAT,15.89,20.773,195.431322571429,2018-06-07,2018-05-29,2018-08-11,33,330.08297,,,330.08297,0.7649352524912146,0.592067268939773,2018-05-29,2018-08-11,74,41,0.44594594594594594,3,Type-D (Long-lead Urgent)
699,H1087,144,FLAT,24.366,16.385,240.0,2018-06-07,2018-05-29,2018-08-01,38,399.23691,,,399.23691,1.4870918523039363,0.6011468228225691,2018-05-29,2018-08-01,64,26,0.59375,2,Type-C (Large Heavy)
680,H1088,262,FLAT,11.65,20.773,162.068579714286,2018-06-08,2018-05-29,2018-08-11,33,242.00545,,,242.00545,0.560824146728927,0.6696897929955131,2018-05-29,2018-08-11,74,41,0.44594594594594594,3,Type-D (Long-lead Urgent)
692,H1088,154,FLAT,24.839,16.385,240.0,2018-06-08,2018-05-29,2018-08-03,39,406.987015,,,406.98701500000004,1.5159597192554164,0.5896994035546809,2018-05-29,2018-08-03,66,27,0.5909090909090909,2,Type-C (Large Heavy)
700,H1087,143,CURVED,14.606,16.186,135.806237714286,2018-06-08,2018-06-03,2018-08-02,26,236.412716,,,236.412716,0.9023847769677499,0.5744455713384131,2018-06-03,2018-08-02,60,34,0.43333333333333335,3,Type-D (Long-lead Urgent)
701,H1087,153,FLAT,19.167,16.07,178.748225428571,2018-06-08,2018-06-03,2018-08-02,26,308.01369,,,308.01369000000005,1.1927193528313629,0.5803255869197599,2018-06-03,2018-08-02,60,34,0.43333333333333335,3,Type-D (Long-lead Urgent)
686,H1087,162,FLAT,18.5,15.5,166.428571428571,2018-06-09,2018-06-01,2018-08-05,32,286.75,,,286.75,1.1935483870967742,0.5803960642670305,2018-06-01,2018-08-05,65,33,0.49230769230769234,1,Type-B (Small Light)
615,H1088,172,FLAT,18.5,15.698,168.193486857143,2018-06-09,2018-06-01,2018-08-23,32,290.413,,,290.413,1.1784940756784303,0.579152747491135,2018-06-01,2018-08-23,83,51,0.3855421686746988,3,Type-D (Long-lead Urgent)
727,H1088,102,CURVED,26.372,14.65,240.0,2018-06-09,2018-06-04,2018-07-24,35,386.3498,,,386.3498,1.800136518771331,0.6211987168105173,2018-06-04,2018-07-24,50,15,0.7,2,Type-C (Large Heavy)
728,H1088,102,FLAT,26.372,14.65,240.0,2018-06-09,2018-06-04,2018-07-24,35,386.3498,,,386.3498,1.800136518771331,0.6211987168105173,2018-06-04,2018-07-24,50,15,0.7,2,Type-C (Large Heavy)
745,H1088,104,CURVED,18.3,18.2,190.322857142857,2018-06-09,2018-06-07,2018-07-25,21,333.06,,,333.06,1.0054945054945055,0.571437149891482,2018-06-07,2018-07-25,48,27,0.4375,3,Type-D (Long-lead Urgent)
693,H1088,322,FLAT,12.4,19.6,153.691428571429,2018-06-09,2018-06-08,2018-08-02,39,243.04,,,243.04000000000002,0.6326530612244897,0.6323709207185195,2018-06-08,2018-08-02,55,16,0.7090909090909091,1,Type-B (Small Light)
694,H1088,332,FLAT,12.4,19.6,153.691428571429,2018-06-09,2018-06-08,2018-08-02,39,243.04,,,243.04000000000002,0.6326530612244897,0.6323709207185195,2018-06-08,2018-08-02,55,16,0.7090909090909091,1,Type-B (Small Light)
661,H1088,836,FLAT,6.45,21.691,146.314851714286,2018-06-10,2018-06-03,2018-08-09,55,139.90695,,,139.90695,0.29735835138997746,1.0458011679497408,2018-06-03,2018-08-09,67,12,0.8208955223880597,1,Type-B (Small Light)
628,H1088,125,CURVED,9.8,18.5,125.225714285714,2018-06-10,2018-06-03,2018-08-23,42,181.3,,,181.3,0.5297297297297298,0.6907099519344402,2018-06-03,2018-08-23,81,39,0.5185185185185185,1,Type-B (Small Light)
629,H1088,135,FLAT,13.1,18.5,146.817142857143,2018-06-10,2018-06-03,2018-08-23,42,242.35,,,242.35,0.7081081081081081,0.6058062424474645,2018-06-03,2018-08-23,81,39,0.5185185185185185,1,Type-B (Small Light)
719,H1087,801,FLAT,20.814,15.31,190.748198857143,2018-06-10,2018-06-03,2018-07-27,33,318.66234,,,318.66234000000003,1.3595035924232528,0.5985903412908565,2018-06-03,2018-07-27,54,21,0.6111111111111112,2,Type-C (Large Heavy)
660,H1088,826,FLAT,20.852,21.691,240.0,2018-06-10,2018-06-03,2018-08-09,55,452.300732,,,452.300732,0.9613203632843115,0.5306204103158516,2018-06-03,2018-08-09,67,12,0.8208955223880597,2,Type-C (Large Heavy)
720,H1087,103,FLAT,23.857,9.5,188.401842571429,2018-06-10,2018-06-05,2018-07-26,34,226.6415,,,226.6415,2.511263157894737,0.8312768957645841,2018-06-05,2018-07-26,51,17,0.6666666666666666,2,Type-C (Large Heavy)
650,H1088,628,FLAT,15.6,20.0,183.817142857143,2018-06-11,2018-06-04,2018-08-20,23,312.0,,,312.0,0.78,0.5891575091575096,2018-06-04,2018-08-20,77,54,0.2987012987012987,3,Type-D (Long-lead Urgent)
651,H1087,638,FLAT,15.6,20.0,183.817142857143,2018-06-11,2018-06-04,2018-08-20,23,312.0,,,312.0,0.78,0.5891575091575096,2018-06-04,2018-08-20,77,54,0.2987012987012987,3,Type-D (Long-lead Urgent)
712,H1088,134,FLAT,19.318,18.5,204.410035428571,2018-06-11,2018-06-04,2018-07-28,44,357.383,,,357.38300000000004,1.0442162162162163,0.5719635109352459,2018-06-04,2018-07-28,54,10,0.8148148148148148,2,Type-C (Large Heavy)
730,H1088,331,FLAT,8.6,20.5,141.202857142857,2018-06-12,2018-06-02,2018-07-28,32,176.3,,,176.29999999999998,0.4195121951219512,0.8009237501012877,2018-06-02,2018-07-28,56,24,0.5714285714285714,1,Type-B (Small Light)
729,H1088,321,FLAT,14.8,20.5,182.654285714286,2018-06-12,2018-06-02,2018-07-28,32,303.4,,,303.40000000000003,0.7219512195121952,0.6020246727563809,2018-06-02,2018-07-28,56,24,0.5714285714285714,1,Type-B (Small Light)
713,H1088,124,FLAT,16.142,18.85,175.967618285714,2018-06-12,2018-06-05,2018-07-28,44,304.2767,,,304.2767,0.856339522546419,0.578314469315968,2018-06-05,2018-07-28,53,9,0.8301886792452831,1,Type-B (Small Light)
731,H1087,101,FLAT,11.523,8.65,59.3148654285714,2018-06-12,2018-06-07,2018-07-24,28,99.67395,,,99.67395,1.3321387283236994,0.595088941780389,2018-06-07,2018-07-24,47,19,0.5957446808510638,0,Type-A (Standard Medium)
705,H1087,123,FLAT,20.9,18.1,218.405714285714,2018-06-13,2018-06-06,2018-07-29,28,378.29,,,378.29,1.154696132596685,0.5773499544944725,2018-06-06,2018-07-29,53,25,0.5283018867924528,2,Type-C (Large Heavy)
706,H1087,123,FLAT,20.9,18.1,218.405714285714,2018-06-13,2018-06-06,2018-07-29,28,378.29,,,378.29,1.154696132596685,0.5773499544944725,2018-06-06,2018-07-29,53,25,0.5283018867924528,2,Type-C (Large Heavy)
707,H1088,133,FLAT,21.1,18.1,220.805714285714,2018-06-13,2018-06-06,2018-07-29,28,381.91,,,381.9100000000001,1.1657458563535912,0.5781616461619595,2018-06-06,2018-07-29,53,25,0.5283018867924528,2,Type-C (Large Heavy)
708,H1088,133,FLAT,21.1,18.1,220.805714285714,2018-06-13,2018-06-06,2018-07-29,28,381.91,,,381.9100000000001,1.1657458563535912,0.5781616461619595,2018-06-06,2018-07-29,53,25,0.5283018867924528,2,Type-C (Large Heavy)
695,H1088,221,FLAT,15.0,15.97,137.154542857143,2018-06-13,2018-06-12,2018-08-16,12,239.55,,,239.55,0.939261114589856,0.5725507946447214,2018-06-12,2018-08-16,65,53,0.18461538461538463,3,Type-D (Long-lead Urgent)
696,H1088,221,FLAT,16.0,15.97,146.011685714286,2018-06-13,2018-06-12,2018-08-16,12,255.52,,,255.52,1.0018785222291797,0.5714295777797667,2018-06-12,2018-08-16,65,53,0.18461538461538463,3,Type-D (Long-lead Urgent)
703,H1087,834,FLAT,7.062,14.636,75.4526685714286,2018-06-15,2018-06-08,2018-08-02,33,103.359432,,,103.359432,0.48250888220825366,0.730002740063709,2018-06-08,2018-08-02,55,22,0.6,0,Type-A (Standard Medium)
749,H1087,161,FLAT,13.792,9.4,79.5940754285714,2018-06-15,2018-06-08,2018-07-20,17,129.6448,,,129.6448,1.4672340425531913,0.6139395905471827,2018-06-08,2018-07-20,42,25,0.40476190476190477,0,Type-A (Standard Medium)
750,H1087,161,FLAT,13.792,9.4,79.5940754285714,2018-06-15,2018-06-08,2018-07-20,17,129.6448,,,129.6448,1.4672340425531913,0.6139395905471827,2018-06-08,2018-07-20,42,25,0.40476190476190477,0,Type-A (Standard Medium)
743,H1088,142,FLAT,8.276,16.07,93.3534502857143,2018-06-15,2018-06-08,2018-07-25,22,132.99532,,,132.99532,0.5149968886123211,0.7019303407496919,2018-06-08,2018-07-25,47,25,0.46808510638297873,3,Type-D (Long-lead Urgent)
751,H1087,171,FLAT,16.655,9.4,104.499721428571,2018-06-15,2018-06-08,2018-07-20,17,156.557,,,156.55700000000002,1.771808510638298,0.6674867391976786,2018-06-08,2018-07-20,42,25,0.40476190476190477,0,Type-A (Standard Medium)
752,H1087,171,FLAT,16.655,9.4,104.499721428571,2018-06-15,2018-06-08,2018-07-20,17,156.557,,,156.55700000000002,1.771808510638298,0.6674867391976786,2018-06-08,2018-07-20,42,25,0.40476190476190477,0,Type-A (Standard Medium)
744,H1088,152,FLAT,15.186,16.07,139.674141714286,2018-06-15,2018-06-08,2018-07-25,22,244.03902,,,244.03902,0.9449906658369632,0.572343478982525,2018-06-08,2018-07-25,47,25,0.46808510638297873,3,Type-D (Long-lead Urgent)
702,H1087,824,FLAT,17.596,14.575,149.157097428571,2018-06-15,2018-06-08,2018-08-02,33,256.4617,,,256.4617,1.2072727272727273,0.5815959943670771,2018-06-08,2018-08-02,55,22,0.6,1,Type-B (Small Light)
733,H1087,835,FLAT,5.59,17.008,91.5771897142857,2018-06-15,2018-06-10,2018-07-25,26,95.07472,,,95.07472,0.3286688617121355,0.9632128258099072,2018-06-10,2018-07-25,45,19,0.5777777777777777,1,Type-B (Small Light)
732,H1087,825,FLAT,17.18,16.97,166.609514285714,2018-06-15,2018-06-10,2018-07-25,26,291.5446,,,291.5446,1.0123747790218032,0.5714717895159575,2018-06-10,2018-07-25,45,19,0.5777777777777777,1,Type-B (Small Light)
709,H1088,173,CURVED,16.387,11.151,112.25102,2018-06-16,2018-06-08,2018-08-02,22,182.731437,,,182.731437,1.4695543000627747,0.6142950651671393,2018-06-08,2018-08-02,55,33,0.4,0,Type-A (Standard Medium)
704,H1087,163,FLAT,16.387,11.151,112.25102,2018-06-17,2018-06-09,2018-08-03,22,182.731437,,,182.731437,1.4695543000627747,0.6142950651671393,2018-06-09,2018-08-03,55,33,0.4,0,Type-A (Standard Medium)
740,H1088,832,FLAT,14.0,10.3,86.3114285714286,2018-06-17,2018-06-10,2018-07-27,22,144.2,,,144.20000000000002,1.3592233009708736,0.59855359619576,2018-06-10,2018-07-27,47,25,0.46808510638297873,0,Type-A (Standard Medium)
715,H1087,833,FLAT,7.281,14.575,75.8410245714286,2018-06-17,2018-06-10,2018-08-02,31,106.120575,,,106.12057499999999,0.4995540308747856,0.7146684285439333,2018-06-10,2018-08-02,53,22,0.5849056603773585,0,Type-A (Standard Medium)
739,H1088,822,FLAT,12.6,10.3,75.6714285714286,2018-06-17,2018-06-10,2018-07-27,22,129.78,,,129.78,1.2233009708737863,0.5830746538097442,2018-06-10,2018-07-27,47,25,0.46808510638297873,0,Type-A (Standard Medium)
737,H1087,142,FLAT,8.276,16.07,93.3534502857143,2018-06-17,2018-06-10,2018-07-27,22,132.99532,,,132.99532,0.5149968886123211,0.7019303407496919,2018-06-10,2018-07-27,47,25,0.46808510638297873,3,Type-D (Long-lead Urgent)
738,H1087,152,FLAT,15.186,16.07,139.674141714286,2018-06-17,2018-06-10,2018-07-27,22,244.03902,,,244.03902,0.9449906658369632,0.572343478982525,2018-06-10,2018-07-27,47,25,0.46808510638297873,3,Type-D (Long-lead Urgent)
714,H1088,823,FLAT,17.548,14.578,148.700110857143,2018-06-17,2018-06-10,2018-08-02,31,255.814744,,,255.81474399999996,1.203731650432158,0.581280455270174,2018-06-10,2018-08-02,53,22,0.5849056603773585,1,Type-B (Small Light)
682,H1088,694,CURVED,16.7,18.4,176.414285714286,2018-06-17,2018-06-10,2018-08-09,38,307.28,,,307.28,0.907608695652174,0.5741157436679446,2018-06-10,2018-08-09,60,22,0.6333333333333333,1,Type-B (Small Light)
681,H1088,684,FLAT,17.5,18.4,184.231428571429,2018-06-17,2018-06-10,2018-08-09,38,322.0,,,322.0,0.9510869565217392,0.5721472937000901,2018-06-10,2018-08-09,60,22,0.6333333333333333,1,Type-B (Small Light)
